fecha_corte,variante,vida_media,umbral_parcial,horizonte_dias,n_seleccionados,n_efectivo,n_dias_reales,retorno_total,retorno_anualizado,sortino_realizado,max_drawdown
2021-12-19,grid_vm63_um0.1,63.0,0.1,126,17,2.44,85,-0.05975724969521605,-0.17716266968464053,-2.8159621524696363,-0.0844980970825587
2021-12-19,grid_vm63_um0.2,63.0,0.2,63,18,2.43,42,-0.03501380660311121,-0.21008283961866725,-3.7381354151271604,-0.056907157517091765
2021-12-19,grid_vm63_um0.2,63.0,0.2,126,18,2.43,85,-0.058189717932732976,-0.17251539904763188,-2.777675239212732,-0.08253088400329706
2021-12-19,grid_vm63_um0.3,63.0,0.3,63,18,2.74,42,-0.04235038215474488,-0.2541022929284693,-3.952130618092077,-0.06514445512160574
2021-12-19,grid_vm63_um0.3,63.0,0.3,126,18,2.74,85,-0.06782890154287052,-0.20109274339768674,-2.8906262246079093,-0.0937994547031546
2021-12-19,grid_vm126_um0.1,126.0,0.1,63,16,2.85,42,-0.04398234676102344,-0.2638940805661406,-3.9999876845111695,-0.06739604336188114
2021-12-19,grid_vm126_um0.1,126.0,0.1,126,16,2.85,85,-0.06870760469190255,-0.20369783979246406,-2.88425983103758,-0.09568045056119152
2021-12-19,grid_vm126_um0.2,126.0,0.2,63,18,3.03,42,-0.030805111326859973,-0.18483066796115982,-3.3008621999488974,-0.0545683873773015
2021-12-19,grid_vm126_um0.2,126.0,0.2,126,18,3.03,85,-0.044427941936343446,-0.13171578079951235,-2.2525414566817865,-0.07554103817972056
2021-12-19,grid_vm126_um0.3,126.0,0.3,63,18,2.63,42,-0.04349751726627348,-0.2609851035976409,-4.060108883491779,-0.06610801309186427
2021-12-19,grid_vm126_um0.3,126.0,0.3,126,18,2.63,85,-0.06003383850908875,-0.17798267416812194,-2.6972044031335183,-0.08850152836121321
2021-12-19,grid_vm189_um0.1,189.0,0.1,63,15,11.22,42,-0.06039282026339218,-0.3623569215803531,-3.2516433667660793,-0.1174267819067756
2021-12-19,grid_vm189_um0.1,189.0,0.1,126,15,11.22,85,-0.06275237287389074,-0.186042328990829,-1.7475820853521487,-0.13213251333552473
2021-12-19,grid_vm189_um0.2,189.0,0.2,63,18,3.68,42,-0.03920774756478891,-0.23524648538873347,-3.6030381866563794,-0.06495082208667338
2021-12-19,grid_vm189_um0.2,189.0,0.2,126,18,3.68,85,-0.04956559757931852,-0.14694741870574432,-2.2769667806217684,-0.08220323133718976
2021-12-19,grid_vm189_um0.3,189.0,0.3,63,18,3.66,42,-0.0392042532850441,-0.23522551971026462,-3.6167807166112773,-0.06501734722086326
2021-12-19,grid_vm189_um0.3,189.0,0.3,126,18,3.66,85,-0.04894077662283515,-0.14509500834064068,-2.2489230338800765,-0.08324324049575327
2021-12-19,grid_vm252_um0.1,252.0,0.1,63,15,11.19,42,-0.0656662869910799,-0.3939977219464794,-3.504328815605437,-0.12032803278520518
2021-12-19,grid_vm252_um0.1,252.0,0.1,126,15,11.19,85,-0.060845645246754516,-0.1803894423786134,-1.7012983455823285,-0.13513797502206598
2021-12-19,grid_vm252_um0.2,252.0,0.2,63,18,3.91,42,-0.038925973756732415,-0.2335558425403945,-3.541056989172356,-0.06526093685351858
2021-12-19,grid_vm252_um0.2,252.0,0.2,126,18,3.91,85,-0.04773543443124488,-0.14152152325498482,-2.195108615419752,-0.08156419335518642
2021-12-19,grid_vm252_um0.3,252.0,0.3,63,18,3.89,42,-0.03892188161711273,-0.23353128970267636,-3.5538845285639558,-0.06533304114860743
2021-12-19,grid_vm252_um0.3,252.0,0.3,126,18,3.89,85,-0.047095926662450674,-0.13962557081103025,-2.166639901504458,-0.08260298559354852
2021-12-19,hrp_crudo_sin_purga,,,63,103,1.19,42,-0.014444359884913648,-0.08666615930948189,-6.254672358867089,-0.01806991265116287
2021-12-19,hrp_crudo_sin_purga,,,126,103,1.19,85,-0.033862873196434495,-0.1003934593588411,-6.527042364523911,-0.03419706740376686
2021-12-19,equal_weight_universo_produccion,,,63,18,18.0,42,-0.06684240468785113,-0.4010544281271068,-3.22148323554569,-0.12382702893129062
2021-12-19,equal_weight_universo_produccion,,,126,18,18.0,85,-0.06630780909075343,-0.19658315165729254,-1.7145496674797744,-0.1395280713264505
2022-02-20,grid_vm63_um0.1,63.0,0.1,63,14,9.08,42,0.0029204313929950924,0.017522588357970555,-0.23479705559254596,-0.06055790948137983
2022-02-20,grid_vm63_um0.1,63.0,0.1,126,14,9.08,85,-0.09709679263424265,-0.2878634322803429,-1.9689109654671983,-0.20283515156254103
2022-02-20,grid_vm63_um0.2,63.0,0.2,63,17,11.27,42,0.04364277914258578,0.26185667485551467,2.194873278015792,-0.030781255697394788
2022-02-20,grid_vm63_um0.2,63.0,0.2,126,17,11.27,85,-0.034685625065382336,-0.10283267666442764,-0.915536825645697,-0.15622139264621066
2022-02-20,grid_vm63_um0.3,63.0,0.3,63,17,11.98,42,0.06202061273619486,0.37212367641716915,3.307330440947555,-0.03511569584206328
2022-02-20,grid_vm63_um0.3,63.0,0.3,126,17,11.98,85,-0.03200151290059579,-0.09487507354058987,-0.8057159324761899,-0.17472359126731898
2022-02-20,grid_vm126_um0.1,126.0,0.1,63,14,9.95,42,0.01107139176337748,0.06642835058026487,0.1898999428951767,-0.053881178988069205
2022-02-20,grid_vm126_um0.1,126.0,0.1,126,14,9.95,85,-0.0832327272481691,-0.24676055607692488,-1.6350566660295833,-0.18859790187320274
2022-02-20,grid_vm126_um0.2,126.0,0.2,63,17,11.85,42,0.0482840810947166,0.2897044865682996,2.351335842185894,-0.03657517955506118
2022-02-20,grid_vm126_um0.2,126.0,0.2,126,17,11.85,85,-0.052414381141390534,-0.15539322408976958,-1.1300907492565258,-0.18188988426968952
2022-02-20,grid_vm126_um0.3,126.0,0.3,63,17,11.66,42,0.05572419133733929,0.3343451480240357,2.8310744535808903,-0.03680729072281931
2022-02-20,grid_vm126_um0.3,126.0,0.3,126,17,11.66,85,-0.041437048733452,-0.12284866212741063,-0.9592698307086652,-0.1769844105231213
2022-02-20,grid_vm189_um0.1,189.0,0.1,63,13,8.76,42,0.014806368933343774,0.08883821360006264,0.35136704930669166,-0.05261588948055741
2022-02-20,grid_vm189_um0.1,189.0,0.1,126,13,8.76,85,-0.06180849728010479,-0.18324401546572244,-1.2425951096708754,-0.18116011423018077
2022-02-20,grid_vm189_um0.2,189.0,0.2,63,17,11.87,42,0.053235455203107136,0.31941273121864283,2.7428262426372374,-0.03877597537642683
2022-02-20,grid_vm189_um0.2,189.0,0.2,126,17,11.87,85,-0.03528013308083124,-0.10459521807493498,-0.8720554443462327,-0.1762236127330843
2022-02-20,grid_vm189_um0.3,189.0,0.3,63,17,11.61,42,0.05685284070770168,0.34111704424621003,2.9651029464600223,-0.03816172467677838
2022-02-20,grid_vm189_um0.3,189.0,0.3,126,17,11.61,85,-0.02984164686760875,-0.08847170600749889,-0.7824401032014021,-0.17158320496405335
2022-02-20,grid_vm252_um0.1,252.0,0.1,63,13,8.8,42,0.014805034348003614,0.08883020608802168,0.35064858276163285,-0.05259532572798451
2022-02-20,grid_vm252_um0.1,252.0,0.1,126,13,8.8,85,-0.061485573804939145,-0.182286642339349,-1.234006863682542,-0.18098987351696016
2022-02-20,grid_vm252_um0.2,252.0,0.2,63,17,11.91,42,0.05415613432131741,0.32493680592790447,2.808093167511269,-0.03859766788682488
2022-02-20,grid_vm252_um0.2,252.0,0.2,126,17,11.91,85,-0.03408814580599924,-0.10106132638955069,-0.8513703578915252,-0.17563018930429591
2022-02-20,grid_vm252_um0.3,252.0,0.3,63,17,12.16,42,0.06105914799713051,0.36635488798278304,3.21613194044822,-0.03489965879023596
2022-02-20,grid_vm252_um0.3,252.0,0.3,126,17,12.16,85,-0.03790386255194669,-0.11237380427165373,-0.8931944239692481,-0.18401835376652098
2022-02-20,hrp_crudo_sin_purga,,,63,103,1.47,42,-0.01798081139880253,-0.10788486839281516,-5.965300912042899,-0.024322391194740556
2022-02-20,hrp_crudo_sin_purga,,,126,103,1.47,85,-0.02619220167077303,-0.07765217436511533,-4.149299571866192,-0.04334424406352538
2022-02-20,equal_weight_universo_produccion,,,63,17,17.0,42,0.06036215048632237,0.3621729029179342,2.305542906548266,-0.060347327609148675
2022-02-20,equal_weight_universo_produccion,,,126,17,17.0,85,-0.10849396266993823,-0.3216526893273463,-1.5079315381129934,-0.2891539775648596
2022-04-24,grid_vm63_um0.1,63.0,0.1,63,15,9.78,42,-0.09026552300171178,-0.5415931380102708,-2.8422320339706917,-0.1434185017908101
2022-04-24,grid_vm63_um0.1,63.0,0.1,126,15,9.78,86,-0.06005229361304343,-0.1759671859358947,-1.3759346280282765,-0.1434185017908101
2022-04-24,grid_vm63_um0.2,63.0,0.2,63,17,10.91,42,-0.07741563445253587,-0.46449380671521523,-2.4412874541949687,-0.13173061796930474
2022-04-24,grid_vm63_um0.2,63.0,0.2,126,17,10.91,86,-0.03651231459364434,-0.10698957299532992,-0.9438914770643814,-0.13173061796930474
2022-04-24,grid_vm63_um0.3,63.0,0.3,63,18,13.97,42,-0.09887400186501293,-0.5932440111900775,-2.71524027162327,-0.15215696765515746
2022-04-24,grid_vm63_um0.3,63.0,0.3,126,18,13.97,86,-0.05141051423634056,-0.15064476264602117,-1.0912704278821024,-0.15215696765515746
2022-04-24,grid_vm126_um0.1,126.0,0.1,63,15,10.27,42,-0.09586235033299062,-0.5751741019979437,-2.9021815575458114,-0.1518993891799321
2022-04-24,grid_vm126_um0.1,126.0,0.1,126,15,10.27,86,-0.05758173476653233,-0.16872787396704822,-1.3003763445869372,-0.1518993891799321
2022-04-24,grid_vm126_um0.2,126.0,0.2,63,17,10.86,42,-0.07364047278800133,-0.44184283672800795,-2.4091998817482208,-0.12745219180490988
2022-04-24,grid_vm126_um0.2,126.0,0.2,126,17,10.86,86,-0.0424580326172088,-0.12441190952949555,-1.081229185627394,-0.12745219180490988
2022-04-24,grid_vm126_um0.3,126.0,0.3,63,17,10.86,42,-0.07364047278800133,-0.44184283672800795,-2.4091998817482208,-0.12745219180490988
2022-04-24,grid_vm126_um0.3,126.0,0.3,126,17,10.86,86,-0.0424580326172088,-0.12441190952949555,-1.081229185627394,-0.12745219180490988
2022-04-24,grid_vm189_um0.1,189.0,0.1,63,16,12.38,42,-0.08077001872638546,-0.4846201123583128,-2.425890238901283,-0.13908859484855884
2022-04-24,grid_vm189_um0.1,189.0,0.1,126,16,12.38,86,-0.046746957247473714,-0.13697945612050436,-1.0835501454002154,-0.13908859484855884
2022-04-24,grid_vm189_um0.2,189.0,0.2,63,17,11.94,42,-0.08940342495115211,-0.5364205497069127,-2.5955849577838994,-0.1440886949659789
2022-04-24,grid_vm189_um0.2,189.0,0.2,126,17,11.94,86,-0.04916697496747119,-0.14407067083491557,-1.1004079446958184,-0.1440886949659789
2022-04-24,grid_vm189_um0.3,189.0,0.3,63,17,11.94,42,-0.08940342495115211,-0.5364205497069127,-2.5955849577838994,-0.1440886949659789
2022-04-24,grid_vm189_um0.3,189.0,0.3,126,17,11.94,86,-0.04916697496747119,-0.14407067083491557,-1.1004079446958184,-0.1440886949659789
2022-04-24,grid_vm252_um0.1,252.0,0.1,63,16,12.32,42,-0.08046768877151554,-0.4828061326290932,-2.418777710908763,-0.1384128203605704
2022-04-24,grid_vm252_um0.1,252.0,0.1,126,16,12.32,86,-0.046983864556816676,-0.13767364963160234,-1.0876908525457678,-0.1384128203605704
2022-04-24,grid_vm252_um0.2,252.0,0.2,63,17,11.98,42,-0.0892097127831515,-0.535258276698909,-2.590933400146587,-0.14373543376973513
2022-04-24,grid_vm252_um0.2,252.0,0.2,126,17,11.98,86,-0.049468163013137646,-0.14495322185244985,-1.1056780060219664,-0.14373543376973513
2022-04-24,grid_vm252_um0.3,252.0,0.3,63,17,11.98,42,-0.0892097127831515,-0.535258276698909,-2.590933400146587,-0.14373543376973513
2022-04-24,grid_vm252_um0.3,252.0,0.3,126,17,11.98,86,-0.049468163013137646,-0.14495322185244985,-1.1056780060219664,-0.14373543376973513
2022-04-24,hrp_crudo_sin_purga,,,63,103,1.58,42,-0.011673108805238327,-0.07003865283142996,-3.154454898825222,-0.026937094666149575
2022-04-24,hrp_crudo_sin_purga,,,126,103,1.58,86,-0.010641765148653275,-0.03118284671465843,-2.436346579552073,-0.026937094666149575
2022-04-24,equal_weight_universo_produccion,,,63,17,17.0,42,-0.15317334972057883,-0.919040098323473,-3.1057897382750426,-0.21158909768095044
2022-04-24,equal_weight_universo_produccion,,,126,17,17.0,86,-0.10172133870287098,-0.29806717852469167,-1.4578197537904143,-0.21158909768095044
2022-06-26,grid_vm63_um0.1,63.0,0.1,63,16,12.2,43,0.033817747717891825,0.19818773081183114,1.7158583828638245,-0.026362084624498905
2022-06-26,grid_vm63_um0.1,63.0,0.1,126,16,12.2,87,-0.0010448227496225038,-0.003026383136837597,-0.3715230761737482,-0.1340543156204741
2022-06-26,grid_vm63_um0.2,63.0,0.2,63,17,12.92,43,0.041868797679125054,0.24537062825905845,2.1133054563795968,-0.026855083366621603
2022-06-26,grid_vm63_um0.2,63.0,0.2,126,17,12.92,87,0.026667438881581948,0.0772436160707891,0.2521169335040467,-0.13645706201323482
2022-06-26,grid_vm63_um0.3,63.0,0.3,63,18,12.56,43,0.03916675382234349,0.22953539449373395,2.069350621702173,-0.025937470988269033
2022-06-26,grid_vm63_um0.3,63.0,0.3,126,18,12.56,87,0.00686688023457898,0.019890273782918425,-0.18347950979816266,-0.13933690749361968
2022-06-26,grid_vm126_um0.1,126.0,0.1,63,16,11.48,43,0.02905595229037673,0.17028139481802176,1.3952516087468758,-0.030318184219234368
2022-06-26,grid_vm126_um0.1,126.0,0.1,126,16,11.48,87,0.008657885702499821,0.025078013758964998,-0.1488513999242007,-0.1336730651829806
2022-06-26,grid_vm126_um0.2,126.0,0.2,63,17,11.81,43,0.03404589248794701,0.19952476527820107,1.7173441398304596,-0.027930959000813035
2022-06-26,grid_vm126_um0.2,126.0,0.2,126,17,11.81,87,0.009731705853974615,0.02818838937013337,-0.12245510976194271,-0.13603954914102467
2022-06-26,grid_vm126_um0.3,126.0,0.3,63,17,11.53,43,0.0339275953123746,0.19883148880740464,1.7055941545265776,-0.025211626473480703
2022-06-26,grid_vm126_um0.3,126.0,0.3,126,17,11.53,87,0.01078924663669131,0.03125161094765758,-0.09910266872475422,-0.1324297662199585
2022-06-26,grid_vm189_um0.1,189.0,0.1,63,16,12.09,43,0.03856903309886865,0.22603247304453256,1.983891361100509,-0.028753873853170964
2022-06-26,grid_vm189_um0.1,189.0,0.1,126,16,12.09,87,0.012314331513615726,0.03566909817736969,-0.0647021733151431,-0.13723772528272368
2022-06-26,grid_vm189_um0.2,189.0,0.2,63,17,11.54,43,0.03572671365645931,0.20937515910297083,1.8503554473787933,-0.027760056733787647
2022-06-26,grid_vm189_um0.2,189.0,0.2,126,17,11.54,87,0.0132787459525078,0.03846257448312604,-0.04311824416673983,-0.1347269925083784
2022-06-26,grid_vm189_um0.3,189.0,0.3,63,17,11.54,43,0.0384342726932191,0.22524271438816773,2.039974540503168,-0.024941617076233664
2022-06-26,grid_vm189_um0.3,189.0,0.3,126,17,11.54,87,0.017137400238036206,0.049639366206725564,0.04364829043193225,-0.13250339235661351
2022-06-26,grid_vm252_um0.1,252.0,0.1,63,16,12.06,43,0.03718541936671639,0.21792385303284953,1.8818164027399065,-0.028639176525708937
2022-06-26,grid_vm252_um0.1,252.0,0.1,126,16,12.06,87,0.01150078547185006,0.03331261998742776,-0.08308444021385587,-0.13685155253517015
2022-06-26,grid_vm252_um0.2,252.0,0.2,63,17,11.76,43,0.03221639935860957,0.1888030846132468,1.5868436988224766,-0.027262009235861154
2022-06-26,grid_vm252_um0.2,252.0,0.2,126,17,11.76,87,0.012664110332351182,0.0366822506178448,-0.05751545022422067,-0.13403921329337917
2022-06-26,grid_vm252_um0.3,252.0,0.3,63,17,11.58,43,0.033883898324304815,0.19857540413313518,1.750378478698245,-0.02789781329914902
2022-06-26,grid_vm252_um0.3,252.0,0.3,126,17,11.58,87,0.010922512189647833,0.031637621514842,-0.09632911586799388,-0.13555079550655838
2022-06-26,hrp_crudo_sin_purga,,,63,103,1.98,43,0.0050851182422282995,0.02980115807073329,-0.5042232074039071,-0.010204799966300656
2022-06-26,hrp_crudo_sin_purga,,,126,103,1.98,87,-0.017961657534517898,-0.05202687009998288,-2.707618825154524,-0.04825623354362392
2022-06-26,equal_weight_universo_produccion,,,63,17,17.0,43,0.05381477144000284,0.31537959076466776,2.162715143770544,-0.03996293116773242
2022-06-26,equal_weight_universo_produccion,,,126,17,17.0,87,0.032884026691718624,0.09525028421049532,0.32956530027056785,-0.152761546931983
2022-08-28,grid_vm63_um0.1,63.0,0.1,63,16,10.86,43,-0.04535874384674808,-0.265823336032105,-1.9086126019783325,-0.12855110456231136
2022-08-28,grid_vm63_um0.1,63.0,0.1,126,16,10.86,86,-0.047455358010368535,-0.13905523510014967,-1.3215335395527388,-0.12855110456231136
2022-08-28,grid_vm63_um0.2,63.0,0.2,63,17,10.61,43,-0.03829797767682987,-0.22444396219909596,-1.5852731894346772,-0.13621870860964427
2022-08-28,grid_vm63_um0.2,63.0,0.2,126,17,10.61,86,-0.04479827830898203,-0.13126937364957525,-1.205231820749189,-0.13621870860964427
2022-08-28,grid_vm63_um0.3,63.0,0.3,63,18,12.4,43,-0.04034835310760096,-0.23646011588640561,-1.6457966895172274,-0.13788676881413414
2022-08-28,grid_vm63_um0.3,63.0,0.3,126,18,12.4,86,-0.04916860013899953,-0.14407543296544048,-1.2718463584328799,-0.13788676881413414
2022-08-28,grid_vm126_um0.1,126.0,0.1,63,16,11.73,43,-0.03869897839458579,-0.2267940129171074,-1.685442508494648,-0.12561797526968146
2022-08-28,grid_vm126_um0.1,126.0,0.1,126,16,11.73,86,-0.04722092520055392,-0.13836829244813473,-1.3284239983749317,-0.12561797526968146
2022-08-28,grid_vm126_um0.2,126.0,0.2,63,17,9.88,43,-0.04773287842912461,-0.27973686893347444,-1.8493966203059387,-0.14557215878390106
2022-08-28,grid_vm126_um0.2,126.0,0.2,126,17,9.88,86,-0.049442931959579973,-0.14487928899783897,-1.2659516715840426,-0.14557215878390106
2022-08-28,grid_vm126_um0.3,126.0,0.3,63,17,9.88,43,-0.04773287842912461,-0.27973686893347444,-1.8493966203059387,-0.14557215878390106
2022-08-28,grid_vm126_um0.3,126.0,0.3,126,17,9.88,86,-0.049442931959579973,-0.14487928899783897,-1.2659516715840426,-0.14557215878390106
2022-08-28,grid_vm189_um0.1,189.0,0.1,63,16,11.11,43,-0.03767914971973592,-0.22081734254356863,-1.606288518927457,-0.13155549851693982
2022-08-28,grid_vm189_um0.1,189.0,0.1,126,16,11.11,86,-0.04539527711489495,-0.1330187189878317,-1.258450948493856,-0.13155549851693982
2022-08-28,grid_vm189_um0.2,189.0,0.2,63,17,10.43,43,-0.047857146056810906,-0.28046513503061277,-1.8988298807625488,-0.14015224487770767
2022-08-28,grid_vm189_um0.2,189.0,0.2,126,17,10.43,86,-0.05290441365785137,-0.15502223536951795,-1.3654490209005052,-0.14015224487770767
2022-08-28,grid_vm189_um0.3,189.0,0.3,63,17,10.43,43,-0.047857146056810906,-0.28046513503061277,-1.8988298807625488,-0.14015224487770767
2022-08-28,grid_vm189_um0.3,189.0,0.3,126,17,10.43,86,-0.05290441365785137,-0.15502223536951795,-1.3654490209005052,-0.14015224487770767
2022-08-28,grid_vm252_um0.1,252.0,0.1,63,16,12.23,43,-0.0310386599833683,-0.181900984088577,-1.3851531100565775,-0.12577350570404922
2022-08-28,grid_vm252_um0.1,252.0,0.1,126,16,12.23,86,-0.0387540670392165,-0.1135584289986344,-1.1252617642639287,-0.12577350570404922
2022-08-28,grid_vm252_um0.2,252.0,0.2,63,17,10.58,43,-0.04750752525366493,-0.2784161945098503,-1.8910519934679428,-0.13935028133543356
2022-08-28,grid_vm252_um0.2,252.0,0.2,126,17,10.58,86,-0.05295743336353253,-0.15517759543732787,-1.368077876500584,-0.13935028133543356
2022-08-28,grid_vm252_um0.3,252.0,0.3,63,17,10.58,43,-0.04750752525366493,-0.2784161945098503,-1.8910519934679428,-0.13935028133543356
2022-08-28,grid_vm252_um0.3,252.0,0.3,126,17,10.58,86,-0.05295743336353253,-0.15517759543732787,-1.368077876500584,-0.13935028133543356
2022-08-28,hrp_crudo_sin_purga,,,63,103,2.23,43,-0.02402555343416546,-0.14080091780022547,-4.349310215175951,-0.036627974984825826
2022-08-28,hrp_crudo_sin_purga,,,126,103,2.23,86,-0.009825108934269598,-0.028789854086464402,-2.0542941308132936,-0.036627974984825826
2022-08-28,equal_weight_universo_produccion,,,63,17,17.0,43,-0.019604009422455236,-0.11488861335950509,-0.8555119939933847,-0.13186511889328376
2022-08-28,equal_weight_universo_produccion,,,126,17,17.0,86,-0.12823531800550192,-0.37575930392309864,-2.140705350584717,-0.16080128717204978
2022-10-30,grid_vm63_um0.1,63.0,0.1,63,16,13.84,42,0.03657398399291689,0.21944390395750135,1.5000639628462062,-0.04527397340895283
2022-10-30,grid_vm63_um0.1,63.0,0.1,126,16,13.84,84,0.037677331340870826,0.11303199402261248,0.6626358425337083,-0.06369042865658166
2022-10-30,grid_vm63_um0.2,63.0,0.2,63,17,13.77,42,-0.011396292221707528,-0.06837775333024516,-0.9282227868721167,-0.06933577752366905
2022-10-30,grid_vm63_um0.2,63.0,0.2,126,17,13.77,84,0.009760671883492163,0.02928201565047649,-0.14101144557440384,-0.06933577752366905
2022-10-30,grid_vm63_um0.3,63.0,0.3,63,18,15.02,42,-0.012004760811052811,-0.07202856486631687,-0.915504586411425,-0.07075676201529849
2022-10-30,grid_vm63_um0.3,63.0,0.3,126,18,15.02,84,0.011948865335298441,0.03584659600589532,-0.07634139709748373,-0.07075676201529849
2022-10-30,grid_vm126_um0.1,126.0,0.1,63,16,12.73,42,0.014331981291384122,0.08599188774830474,0.33275875043761427,-0.06184117450622907
2022-10-30,grid_vm126_um0.1,126.0,0.1,126,16,12.73,84,0.021525049442592543,0.06457514832777764,0.18887499371549524,-0.06261170328556286
2022-10-30,grid_vm126_um0.2,126.0,0.2,63,17,13.4,42,-0.007258896942518992,-0.04355338165511395,-0.737224248323152,-0.06680419877695759
2022-10-30,grid_vm126_um0.2,126.0,0.2,126,17,13.4,84,0.010155770143561432,0.030467310430684295,-0.13160936026039632,-0.06680419877695759
2022-10-30,grid_vm126_um0.3,126.0,0.3,63,18,14.18,42,-0.006694542937277223,-0.04016725762366334,-0.690236369219032,-0.06835090818229611
2022-10-30,grid_vm126_um0.3,126.0,0.3,126,18,14.18,84,0.015501651851130161,0.04650495555339049,0.023832097063441835,-0.06835090818229611
2022-10-30,grid_vm189_um0.1,189.0,0.1,63,16,13.42,42,0.013618514719137314,0.08171108831482388,0.31262469628998774,-0.06131426494655251
2022-10-30,grid_vm189_um0.1,189.0,0.1,126,16,13.42,84,0.022676192523412873,0.06802857757023861,0.2272988482324619,-0.06132307726607823
2022-10-30,grid_vm189_um0.2,189.0,0.2,63,17,13.28,42,-0.0049343711382563845,-0.029606226829538305,-0.6176873032673933,-0.06658744298016164
2022-10-30,grid_vm189_um0.2,189.0,0.2,126,17,13.28,84,0.013550619288660278,0.040651857865980835,-0.03260195495542898,-0.06702964244745502
2022-10-30,grid_vm189_um0.3,189.0,0.3,63,18,13.36,42,0.0005390325015918486,0.0032341950095510917,-0.33973765792046706,-0.06022733764620267
2022-10-30,grid_vm189_um0.3,189.0,0.3,126,18,13.36,84,0.013754904283557967,0.0412647128506739,-0.026640721627754438,-0.06022733764620267
2022-10-30,grid_vm252_um0.1,252.0,0.1,63,16,13.48,42,0.013468365680578827,0.08081019408347297,0.30581253285237087,-0.061427484704850786
2022-10-30,grid_vm252_um0.1,252.0,0.1,126,16,13.48,84,0.02292327533232958,0.06876982599698875,0.234520754261479,-0.061427484704850786
2022-10-30,grid_vm252_um0.2,252.0,0.2,63,17,13.28,42,-0.007302966329471314,-0.04381779797682789,-0.7539965406697512,-0.06728519138290051
2022-10-30,grid_vm252_um0.2,252.0,0.2,126,17,13.28,84,0.008888982198661036,0.026666946595983107,-0.1710725811587809,-0.06728519138290051
2022-10-30,grid_vm252_um0.3,252.0,0.3,63,18,13.16,42,0.0003657491803710387,0.002194495082226232,-0.3663227158703171,-0.06011719792601104
2022-10-30,grid_vm252_um0.3,252.0,0.3,126,18,13.16,84,0.012804467872526763,0.03841340361758029,-0.05591140779054929,-0.06011719792601104
2022-10-30,hrp_crudo_sin_purga,,,63,103,2.16,42,0.016076918229376957,0.09646150937626174,2.0137681610085685,-0.009357446612331866
2022-10-30,hrp_crudo_sin_purga,,,126,103,2.16,84,0.018171583756815105,0.05451475127044532,0.3844758966629049,-0.0222388194422072
2022-10-30,equal_weight_universo_produccion,,,63,17,17.0,42,-0.09646021193205603,-0.5787612715923363,-3.1444849591923303,-0.11260296229336893
2022-10-30,equal_weight_universo_produccion,,,126,17,17.0,84,-0.004339557078741656,-0.01301867123622497,-0.3673041853236024,-0.11260296229336893
2023-01-01,grid_vm63_um0.1,63.0,0.1,63,17,13.77,41,0.01158733798671197,0.07121973591832724,0.33028708350717273,-0.05361286469390697
2023-01-01,grid_vm63_um0.1,63.0,0.1,126,17,13.77,85,0.01699211671729828,0.05037662838540197,0.06929030603334244,-0.08128730522931896
2023-01-01,grid_vm63_um0.2,63.0,0.2,63,17,12.65,41,0.001641560567780545,0.010089591782456032,-0.41997700701952273,-0.05273417564680712
2023-01-01,grid_vm63_um0.2,63.0,0.2,126,17,12.65,85,0.02556731127521449,0.07579955813357708,0.3745151352345523,-0.07734546261044906
2023-01-01,grid_vm63_um0.3,63.0,0.3,63,17,12.65,41,0.001641560567780545,0.010089591782456032,-0.41997700701952273,-0.05273417564680712
2023-01-01,grid_vm63_um0.3,63.0,0.3,126,17,12.65,85,0.02556731127521449,0.07579955813357708,0.3745151352345523,-0.07734546261044906
2023-01-01,grid_vm126_um0.1,126.0,0.1,63,16,13.0,41,0.0008468175159129735,0.005204829610001691,-0.4502155853409944,-0.06304279295761638
2023-01-01,grid_vm126_um0.1,126.0,0.1,126,16,13.0,85,0.03806268463937152,0.1128446650484897,0.7925413410816674,-0.08423998293643845
2023-01-01,grid_vm126_um0.2,126.0,0.2,63,17,14.08,41,0.005541478127802141,0.0340598167855156,-0.12279271862122759,-0.05352866556909357
2023-01-01,grid_vm126_um0.2,126.0,0.2,126,17,14.08,85,0.01697438868575931,0.05032406998601584,0.07148324387684857,-0.07972681952110716
2023-01-01,grid_vm126_um0.3,126.0,0.3,63,17,13.82,41,0.0016803379554801226,0.010327930848316852,-0.41606279197274776,-0.057644234210677936
2023-01-01,grid_vm126_um0.3,126.0,0.3,126,17,13.82,85,0.021121702925674085,0.0626196369090573,0.21264787877011634,-0.08173564255235513
2023-01-01,grid_vm189_um0.1,189.0,0.1,63,16,13.09,41,0.0015020440555920233,0.00923207565876073,-0.40394058199249566,-0.06261213778848208
2023-01-01,grid_vm189_um0.1,189.0,0.1,126,16,13.09,85,0.03912831800361434,0.11600395455189193,0.8317391925836553,-0.08344804548181416
2023-01-01,grid_vm189_um0.2,189.0,0.2,63,17,14.16,41,0.0035084945921683933,0.021564405786010613,-0.2743128642131601,-0.05490235883147991
2023-01-01,grid_vm189_um0.2,189.0,0.2,126,17,14.16,85,0.021968069871274205,0.06512886597130706,0.24050052557367088,-0.07843049581093364
2023-01-01,grid_vm189_um0.3,189.0,0.3,63,17,13.9,41,0.0027749148802533354,0.01705557438594733,-0.33338936884031534,-0.05649171679653159
2023-01-01,grid_vm189_um0.3,189.0,0.3,126,17,13.9,85,0.021332405237593118,0.063244307292629,0.21971504840743766,-0.08072351923665835
